can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,team_short_name
True,False,0.0,0.0,524180,0,0,0,0,0.0,-4,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Cameron,0.0,602,False,Has joined Huddersfield Town on loan for the rest of the season,2026-09-02T16:04:17.524642Z,4.5,524180.jpg,0.0,False,Humphreys,0.0,False,,u,12,40,0,2861,0,3149,155,0.0,0.0,Humphreys,,241.0,2021-08-09,2003-10-30,False,p524180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,512,204,509,210,466,182,517,205,0.0,0.0,0.0,0.0,0.0,0.0,501,266,525,211,526,212,565,235,0.0,0.0,0.0,Ipswich Town,IPS
True,True,,,218543,0,0,0,0,1.0,-2,"[{'offset': 0, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.0', 'likelihood': 1}]",,False,0,3,2.8,2.8,2,Exequiel,2.8,619,False,,,5.0,218543.jpg,2.8,False,Palacios,0.1,False,,a,12,40,11,8836,348,3094,484,0.6,2.2,Palacios,,10.0,2026-08-27,1998-10-05,False,p218543,275,0,0,0,7,0,0,0,0,0,0,0,64,55.4,46.6,4.0,10.6,12,23,9,44,3,0.00,0.09,0.09,5.30,,,,,,,[],,175,70,133,85,307,157,201,97,0.0,0.0,0.03,0.03,1.73,2.29,263,164,130,59,164,68,471,184,0.98,0.0,14.4,Ipswich Town,IPS
True,True,,,431639,0,0,0,0,0.4,-5,"[{'offset': 0, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",,False,0,4,2.0,2.0,0,Zian,2.0,640,False,,,5.5,431639.jpg,2.0,False,Flemming,0.1,False,,a,12,40,6,8902,540,2864,642,0.4,1.1,Flemming,,152.0,2026-09-01,1998-08-01,False,p431639,60,1,0,0,1,0,0,0,1,0,0,0,34,38.2,12.1,55.0,10.5,1,3,1,5,0,0.64,0.01,0.65,0.63,,,,,,,[],,224,19,264,32,86,21,203,22,0.96,0.0,0.02,0.98,0.94,1.5,141,37,197,17,237,24,463,66,0.0,0.0,7.5,Ipswich Town,IPS
True,True,0.0,0.0,153682,0,0,-3,3,-39.5,-283,"[{'offset': 0, 'projected_percent': '-43.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-51.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-59.5', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Harry,1.0,260,False,Thigh injury - Unknown return date,2026-09-18T13:30:09.626858Z,6.2,153682.jpg,1.2,False,Wilson,1.8,False,,i,13,2,5,29009,38,444582,27880,0.2,0.8,Wilson,,244.0,2026-07-08,1997-03-22,False,p153682,145,0,0,1,1,0,0,0,1,0,0,0,19,19.2,52.4,12.0,8.5,3,4,4,11,1,0.01,0.09,0.10,3.28,2.0,,2.0,,,,[],,287,123,111,73,242,127,229,106,0.01,0.0,0.06,0.07,2.04,0.62,54,38,284,132,295,135,135,41,0.62,0.62,6.83,Leeds,LEE
True,False,0.0,0.0,201595,0,0,0,0,0.0,-14,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Lucas Estella,0.0,326,False,Has joined Torino on loan for the rest of the season,2026-09-01T13:12:39.210133Z,4.5,201595.jpg,0.0,False,Perri,0.3,False,,u,13,2,0,532,0,25918,718,0.0,0.0,Perri,Lucas Perri,30.0,2025-07-26,1997-12-10,False,p201595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,487,59,482,44,432,39,492,59,0.0,0.0,0.0,0.0,0.0,0.0,451,32,500,59,501,59,281,38,0.0,0.0,0.0,Leeds,LEE
True,True,,,434752,0,0,0,0,5.3,-30,"[{'offset': 0, 'projected_percent': '5.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.3', 'likelihood': 1}]",,False,0,2,2.4,2.4,0,Jaka,2.4,327,False,,,5.0,434752.jpg,4.0,False,Bijol,0.7,False,,a,13,2,12,68785,483,57095,3480,0.5,2.4,Bijol,,195.0,2025-06-23,1999-02-05,False,p434752,164,0,0,1,2,0,0,0,0,0,0,2,29,38.2,0.6,15.0,5.4,18,7,3,21,2,0.11,0.00,0.11,3.16,,,,,,,[],,223,90,369,137,220,71,285,107,0.06,0.0,0.0,0.06,1.73,1.1,280,44,161,61,92,39,214,83,1.1,0.55,11.52,Leeds,LEE
True,True,0.0,0.0,214225,-1,1,-2,2,-3.5,-28,"[{'offset': 0, 'projected_percent': '-4.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-5.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.1', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Joe,1.4,329,False,Hamstring injury - Expected back 21 Nov,2026-08-30T16:00:08.564382Z,4.3,214225.jpg,3.5,False,Rodon,0.8,False,,i,13,2,7,26920,26,294042,6037,0.3,1.6,Rodon,,244.0,2024-07-02,1997-10-22,False,p214225,123,0,0,1,0,0,0,0,0,0,0,0,25,23.0,14.7,7.0,4.5,10,2,1,11,2,0.03,0.06,0.09,1.01,,,,,,,[],https://www.leedsunited.com/en/news/daniel-farke-provides-fitness-update-ahead-of-brighton-clash-a,274,112,241,84,274,96,299,112,0.02,0.0,0.04,0.06,0.74,0.0,581,156,239,86,116,46,202,78,1.46,0.73,8.05,Leeds,LEE
True,True,,,226182,0,0,1,-1,39.9,529,"[{'offset': 0, 'projected_percent': '43.2', 'likelihood': 3}, {'offset': 1, 'projected_percent': '50.4', 'likelihood': 3}, {'offset': 2, 'projected_percent': '57.7', 'likelihood': 3}]",,False,2,2,8.4,8.4,5,Jayden,8.4,330,True,,,4.6,226182.jpg,8.4,False,Bogle,6.6,False,,a,13,2,42,600804,74231,72004,12796,1.8,9.1,Bogle,,241.0,2024-07-20,2000-07-27,False,p226182,365,2,0,4,1,0,0,0,2,0,0,6,122,108.8,34.6,119.0,26.2,11,11,5,16,5,1.38,0.08,1.46,2.89,,,,,,,[],,59,25,171,51,23,1,46,5,0.34,0.0,0.02,0.36,0.71,0.25,425,82,3,2,4,2,59,24,1.23,0.99,3.95,Leeds,LEE
True,True,100.0,100.0,243526,0,0,0,0,0.8,0,"[{'offset': 0, 'projected_percent': '0.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.8', 'likelihood': 1}]",,False,0,2,2.8,2.8,6,Gabriel,2.8,331,False,,2026-08-08T20:00:07.546568Z,4.5,243526.jpg,4.7,False,Gudmundsson,0.1,False,,a,13,2,14,3868,270,2582,152,0.6,3.1,Gudmundsson,,206.0,2025-07-08,1999-04-29,False,p243526,252,0,0,2,1,0,0,0,0,0,0,0,62,38.6,29.5,8.0,7.7,5,12,9,14,3,0.00,0.21,0.21,3.83,,,,,,,[],,222,89,188,59,268,94,238,88,0.0,0.0,0.08,0.08,1.37,0.36,467,107,126,45,69,31,467,167,1.07,0.71,5.0,Leeds,LEE
True,True,,,220627,0,0,0,0,16.7,1,"[{'offset': 0, 'projected_percent': '16.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '16.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '16.7', 'likelihood': 1}]",,False,0,2,5.2,5.2,8,James,5.2,332,False,,,4.5,220627.jpg,5.2,False,Justin,1.5,False,,a,13,2,26,119499,2227,68426,3513,1.2,5.8,Justin,,241.0,2025-08-25,1998-02-23,False,p220627,450,0,0,2,3,0,0,0,0,0,0,4,91,103.6,56.1,41.0,20.0,28,14,16,44,5,0.22,0.42,0.64,6.46,,,,,,,[],,74,34,102,25,118,29,88,27,0.04,0.0,0.08,0.12,1.29,0.6,457,101,39,13,52,21,152,61,1.0,0.4,8.8,Leeds,LEE
True,False,0.0,0.0,437738,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Sebastiaan,0.0,333,False,Has joined Hamburg SV on loan for the rest of the season,2026-08-19T13:56:14.645970Z,4.5,437738.jpg,0.0,False,Bornauw,0.0,False,,u,13,2,0,0,0,298,4,0.0,0.0,Bornauw,,21.0,2025-07-01,1999-03-22,False,p437738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,498,193,494,192,447,184,503,193,0.0,0.0,0.0,0.0,0.0,0.0,475,114,511,193,512,193,653,216,0.0,0.0,0.0,Leeds,LEE
True,True,,,522047,0,0,0,0,35.4,15,"[{'offset': 0, 'projected_percent': '35.5', 'likelihood': 2}, {'offset': 1, 'projected_percent': '35.7', 'likelihood': 2}, {'offset': 2, 'projected_percent': '35.9', 'likelihood': 2}]",,False,0,2,5.4,5.4,6,Tarik,5.4,334,False,,,5.0,522047.jpg,5.4,False,Muharemović,4.3,False,,a,13,2,27,285470,14185,160336,11452,1.1,5.4,Muharemović,,27.0,2026-07-17,2003-02-28,False,p522047,450,0,1,2,3,0,0,0,0,0,0,0,101,147.4,13.6,41.0,20.2,53,16,5,58,5,0.49,0.05,0.54,6.46,,,,,,,[],,19,4,255,92,119,30,86,25,0.1,0.0,0.01,0.11,1.29,0.6,316,54,34,10,47,18,79,31,1.0,0.4,11.6,Leeds,LEE
True,True,,,466525,0,0,0,0,16.5,-76,"[{'offset': 0, 'projected_percent': '16.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '15.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '14.0', 'likelihood': 1}]",,False,1,3,5.4,5.4,5,Anton,5.4,335,False,,,6.0,466525.jpg,5.4,False,Stach,2.5,False,,a,13,2,27,200239,2896,157840,13107,0.9,4.5,Stach,,80.0,2025-07-22,1998-11-15,False,p466525,447,1,0,3,2,0,0,0,0,0,0,3,86,116.4,93.3,55.0,26.5,27,21,13,61,5,0.97,0.31,1.28,6.17,1.0,,1.0,,,,[],,47,17,45,38,87,52,45,34,0.2,0.0,0.06,0.26,1.24,0.4,72,49,37,18,50,23,114,34,1.01,0.6,12.28,Leeds,LEE
True,True,,,435997,0,0,-2,2,1.5,-16,"[{'offset': 0, 'projected_percent': '1.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.0', 'likelihood': 1}]",,False,0,3,3.6,3.6,3,Noah,3.6,336,False,,,5.8,435997.jpg,3.6,False,Okafor,0.4,False,,a,13,2,18,26159,1052,33895,2109,0.6,3.1,Okafor,,207.0,2025-08-21,2000-05-24,False,p435997,299,1,0,3,1,0,0,0,0,0,0,1,82,67.0,41.4,40.0,14.8,3,8,7,18,4,0.17,0.27,0.44,2.37,,,,,,,[],,140,47,152,97,124,69,148,75,0.05,0.0,0.08,0.13,0.71,0.3,102,65,91,38,113,45,267,89,1.2,0.9,5.42,Leeds,LEE
True,True,,,427637,-1,1,-2,2,-1.5,-21,"[{'offset': 0, 'projected_percent': '-3.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.4', 'likelihood': -1}]",,False,0,3,1.4,1.4,1,Brenden,1.4,337,False,,,5.3,427637.jpg,1.4,False,Aaronson,0.5,False,,a,13,2,7,6682,119,46928,2199,0.3,1.3,Aaronson,,229.0,2022-07-01,2000-10-22,False,p427637,194,0,0,1,3,0,0,0,0,0,0,0,36,11.8,3.7,9.0,2.5,1,11,3,15,2,0.01,0.02,0.03,3.78,,,4.0,,,,[],,313,139,318,161,263,135,337,158,0.0,0.0,0.01,0.01,1.75,1.39,222,140,247,112,277,124,252,82,0.93,0.46,6.96,Leeds,LEE
True,True,,,199598,0,0,-1,1,-22.7,-17,"[{'offset': 0, 'projected_percent': '-23.9', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-26.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-29.3', 'likelihood': -2}]",,False,0,3,4.2,4.2,5,Ethan,4.2,338,False,,,5.4,199598.jpg,4.2,False,Ampadu,0.9,False,,a,13,2,21,17244,811,58771,3092,0.8,3.9,Ampadu,,244.0,2023-07-19,2000-09-14,False,p199598,450,0,1,2,3,0,0,0,0,0,0,0,87,88.6,67.1,5.0,16.1,24,24,12,60,5,0.08,0.26,0.34,6.46,,,,,,,[],,100,28,85,62,295,153,122,64,0.02,0.0,0.05,0.07,1.29,0.6,177,112,70,28,82,34,190,61,1.0,0.4,12.0,Leeds,LEE
True,True,,,180135,0,0,-1,1,-77.3,-4,"[{'offset': 0, 'projected_percent': '-80.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-87.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.0', 'likelihood': -3}]",,False,0,3,0.4,0.4,0,Sean,0.4,339,False,,,4.9,180135.jpg,1.0,False,Longstaff,0.1,False,,a,13,2,2,2454,81,7869,385,0.1,0.4,Longstaff,,241.0,2025-07-18,1997-10-30,False,p180135,10,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.2,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.35,3.0,,3.0,,,,[],,561,230,387,194,522,210,566,231,0.0,0.0,0.0,0.0,3.15,9.0,352,211,353,165,332,143,436,165,0.0,0.0,0.0,Leeds,LEE
True,False,0.0,0.0,492859,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Wilfried,0.0,341,False,Has joined ACF Fiorentina on loan for the rest of the season,2026-09-02T16:04:47.189648Z,5.0,492859.jpg,0.0,False,Gnonto,0.0,False,,u,13,2,0,244,0,1794,36,0.0,0.0,Gnonto,,106.0,2022-09-01,2003-11-05,False,p492859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,605,259,611,264,586,248,611,261,0.0,0.0,0.0,0.0,0.0,0.0,304,182,614,264,614,264,624,266,0.0,0.0,0.0,Leeds,LEE
True,False,0.0,0.0,221399,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Jack,0.0,342,False,Has joined New England Revolution permanently,2026-07-28T12:59:09.492431Z,5.0,221399.jpg,0.0,False,Harrison,0.0,False,,u,13,2,0,0,0,78,4,0.0,0.0,Harrison,,241.0,2021-07-02,1996-11-20,False,p221399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,590,252,592,257,566,240,596,254,0.0,0.0,0.0,0.0,0.0,0.0,266,165,599,257,599,257,665,297,0.0,0.0,0.0,Leeds,LEE
True,True,,,200617,0,0,-1,1,-19.4,-6,"[{'offset': 0, 'projected_percent': '-23.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-31.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-40.3', 'likelihood': -3}]",,False,0,3,0.6,0.6,1,Daniel,0.6,343,False,,,4.9,200617.jpg,1.0,False,James,0.1,False,,a,13,2,3,4080,111,7805,355,0.1,0.6,James,,244.0,2021-08-31,1997-11-10,False,p200617,52,0,0,0,1,0,0,0,0,0,0,0,9,1.2,1.3,19.0,1.9,1,4,0,5,0,0.35,0.01,0.36,1.61,,,,,,,[],,394,184,351,174,191,104,350,166,0.61,0.0,0.02,0.63,2.79,1.73,354,213,313,143,333,144,426,161,0.0,0.0,8.65,Leeds,LEE
True,True,100.0,100.0,486520,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Ilia,0.0,344,False,,2026-08-14T23:00:06.272027Z,5.0,486520.jpg,0.0,False,Gruev,0.0,False,,a,13,2,0,105,26,302,7,0.0,0.0,Gruev,,34.0,2023-08-31,2000-05-06,False,p486520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,599,255,605,260,580,244,605,257,0.0,0.0,0.0,0.0,0.0,0.0,295,176,608,260,608,260,644,280,0.0,0.0,0.0,Leeds,LEE
True,True,,,248056,0,0,-1,1,4.4,-12,"[{'offset': 0, 'projected_percent': '4.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.0', 'likelihood': 1}]",,False,0,3,2.8,2.8,2,Tanaka,2.8,345,False,,,4.9,248056.jpg,3.5,False,Ao,0.3,False,,a,13,2,14,21753,1235,16564,1329,0.6,2.9,Tanaka,,108.0,2024-08-30,1998-09-10,False,p248056,255,0,2,2,1,0,0,0,1,0,0,0,48,50.0,18.3,20.0,8.6,11,10,8,29,3,0.73,0.05,0.78,3.24,4.0,,,,,,[],,195,82,222,121,189,102,227,104,0.26,0.0,0.02,0.28,1.14,0.35,368,221,128,58,118,47,287,97,1.06,0.71,10.24,Leeds,LEE
True,True,,,177815,0,0,0,0,66.8,-364,"[{'offset': 0, 'projected_percent': '64.6', 'likelihood': 3}, {'offset': 1, 'projected_percent': '59.6', 'likelihood': 3}, {'offset': 2, 'projected_percent': '54.6', 'likelihood': 3}]",,False,0,4,4.4,4.4,2,Dominic,4.4,346,False,,,6.0,177815.jpg,4.4,False,Calvert-Lewin,25.2,False,,a,13,2,22,977913,61284,1258154,105212,0.7,3.7,Calvert-Lewin,,241.0,2025-08-15,1997-03-16,False,p177815,419,2,1,3,2,0,0,0,3,0,0,4,73,104.0,29.6,153.0,28.2,9,13,0,22,5,3.00,0.08,3.08,4.85,,,,,1.0,,[],,73,5,187,21,10,5,38,7,0.64,0.0,0.02,0.66,1.04,0.43,65,14,66,7,79,7,13,3,1.07,0.64,4.73,Leeds,LEE
True,True,,,174594,0,0,-1,1,-18.7,-9,"[{'offset': 0, 'projected_percent': '-20.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-22.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-25.6', 'likelihood': -2}]",,False,0,4,1.4,1.4,1,Lukas,1.4,347,False,,,5.4,174594.jpg,1.8,False,Nmecha,0.5,False,,a,13,2,7,21327,1133,35724,2303,0.3,1.3,Nmecha,,80.0,2025-07-01,1998-12-14,False,p174594,64,0,1,0,1,0,0,0,0,0,0,0,28,20.4,22.4,15.0,5.7,0,3,1,4,0,0.27,0.15,0.42,2.90,,,,,2.0,,[],,284,26,210,24,222,32,278,31,0.38,0.0,0.21,0.59,4.08,1.41,172,41,248,26,256,31,256,43,0.0,0.0,5.62,Leeds,LEE
True,False,0.0,0.0,235826,0,0,0,0,0.0,-8,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,4,0.0,0.0,0,Joël,0.0,348,False,Has joined West Ham United on loan for the rest of the season,2026-08-19T13:56:14.666726Z,5.0,235826.jpg,0.0,False,Piroe,0.1,False,,u,13,2,0,0,0,11051,256,0.0,0.0,Piroe,,203.0,2023-08-24,1999-08-02,False,p235826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,3.0,,[],,595,60,597,64,571,59,601,64,0.0,0.0,0.0,0.0,0.0,0.0,275,55,604,65,604,65,481,67,0.0,0.0,0.0,Leeds,LEE
True,True,0.0,0.0,565297,0,0,0,0,-35.9,-4,"[{'offset': 0, 'projected_percent': '-37.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-41.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-44.5', 'likelihood': -3}]",,False,0,4,0.0,0.0,0,Mateo,0.0,349,False,Knee injury - Unknown return date,2026-07-29T18:00:10.338170Z,4.5,565297.jpg,0.0,False,Joseph Fernández-Regatillo,0.1,False,,i,13,2,0,2985,199,4283,309,0.0,0.0,Mateo Joseph,,200.0,2022-11-04,2003-10-19,False,p565297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,521,51,517,55,475,50,526,55,0.0,0.0,0.0,0.0,0.0,0.0,511,72,533,56,534,56,495,70,0.0,0.0,0.0,Leeds,LEE
True,True,,,432720,0,0,0,0,29.2,73,"[{'offset': 0, 'projected_percent': '29.7', 'likelihood': 2}, {'offset': 1, 'projected_percent': '30.7', 'likelihood': 2}, {'offset': 2, 'projected_percent': '31.7', 'likelihood': 2}]",,False,0,1,5.6,5.6,10,James,5.6,385,False,,,5.0,432720.jpg,5.6,False,Trafford,5.4,False,,a,13,2,28,251642,9671,152643,8298,1.1,5.6,Trafford,,241.0,2026-08-06,2002-10-10,False,p432720,450,0,0,2,3,0,0,0,0,0,20,5,117,148.6,0.0,0.0,14.9,6,55,0,0,5,0.00,0.00,0.00,6.46,,,,,,,[],,18,3,598,67,572,66,143,4,0.0,4.0,0.0,0.0,1.29,0.6,278,11,28,3,39,3,71,10,1.0,0.4,0.0,Leeds,LEE
True,True,,,173774,0,0,0,0,0.6,0,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.6', 'likelihood': 1}]",,False,0,2,2.6,2.6,6,Nico,2.6,598,False,,,4.5,173774.jpg,3.2,False,Elvedi,0.1,False,,a,13,2,13,5239,124,2676,117,0.6,2.9,Elvedi,,207.0,2026-08-19,1996-09-30,False,p173774,326,0,0,1,3,0,0,0,0,0,0,0,56,83.0,25.4,39.0,14.8,27,8,2,29,3,0.12,0.58,0.70,5.45,,,,,,,[],,110,49,196,63,126,34,145,50,0.03,0.0,0.16,0.19,1.5,0.83,447,94,143,51,125,53,491,175,0.83,0.28,8.01,Leeds,LEE
True,True,,,643970,0,0,0,0,0.2,-2,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,2,0.0,0.0,0,Jayden,0.0,603,False,,,4.0,643970.jpg,0.0,False,Lienou,0.1,False,,a,13,2,0,6823,150,3774,307,0.0,0.0,Lienou,,244.0,2026-05-10,2008-04-08,False,p643970,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,463,179,454,178,399,164,468,179,0.0,0.0,0.0,0.0,0.0,0.0,659,209,475,178,477,179,411,152,0.0,0.0,0.0,Leeds,LEE
True,True,,,592740,0,0,0,0,-1.7,-4,"[{'offset': 0, 'projected_percent': '-3.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.2', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Alfie,0.0,604,False,,,4.5,592740.jpg,0.0,False,Cresswell,0.1,False,,a,13,2,0,13955,199,7576,548,0.0,0.0,Cresswell,,241.0,2026-05-16,2007-07-15,False,p592740,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,528,210,524,216,482,188,533,211,0.0,0.0,0.0,0.0,0.0,0.0,521,273,540,217,541,218,376,137,0.0,0.0,0.0,Leeds,LEE
True,True,,,97846,0,0,0,0,0.4,-4,"[{'offset': 0, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,Alex,0.0,625,False,,,4.0,97846.jpg,0.0,False,Cairns,0.2,False,,a,13,2,0,19511,552,5604,446,0.0,0.0,Cairns,,241.0,2024-07-08,1993-01-04,False,p97846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,418,32,406,13,350,8,422,32,0.0,0.0,0.0,0.0,0.0,0.0,595,56,428,32,432,32,328,39,0.0,0.0,0.0,Leeds,LEE
True,True,,,155465,0,0,0,0,2.3,-18,"[{'offset': 0, 'projected_percent': '2.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.7', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,Michael,0.0,629,False,,,4.0,155465.jpg,0.0,False,Zetterer,0.7,False,,a,13,2,0,57377,1937,12896,1521,0.0,0.0,Zetterer,,80.0,2026-08-29,1995-07-12,False,p155465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,421,34,409,15,353,10,425,34,0.0,0.0,0.0,0.0,0.0,0.0,598,58,431,34,435,34,220,32,0.0,0.0,0.0,Leeds,LEE
