element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
166,20,1,2,True,2026-08-31T19:00:00Z,0,1,2,False,70,0,0,0,1,0,0,0,0,0,0,0,11,4.2,5.9,2.0,1.2,0,3,0,3,1,0.00,0.10,0.10,1.01,65,-2878,63340,26989,5175,166
582,7,5,0,False,2026-08-23T13:00:00Z,4,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,46241,0,0,582
582,20,1,0,True,2026-08-31T19:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-7757,40291,1166,8923,582
596,7,5,1,False,2026-08-23T13:00:00Z,4,0,1,False,8,0,0,0,0,0,0,0,0,0,0,0,3,4.0,0.0,0.0,0.4,0,0,2,2,0,0.00,0.00,0.00,0.14,45,0,7884,0,0,596
596,20,1,0,True,2026-08-31T19:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-243,10673,856,1099,596
597,7,5,0,False,2026-08-23T13:00:00Z,4,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,61739,0,0,597
597,20,1,2,True,2026-08-31T19:00:00Z,0,1,2,False,90,0,0,0,1,0,0,0,0,0,1,0,8,13.6,0.0,0.0,1.4,2,9,0,0,1,0.00,0.00,0.00,1.04,50,-2542,82325,4229,6771,597
606,7,5,0,False,2026-08-23T13:00:00Z,4,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,606
606,20,1,0,True,2026-08-31T19:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,1314,5947,1560,246,606
607,7,5,0,False,2026-08-23T13:00:00Z,4,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,607
607,20,1,0,True,2026-08-31T19:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,2771,8874,3603,832,607
611,20,1,1,True,2026-08-31T19:00:00Z,0,1,2,False,12,0,0,0,0,0,0,0,0,0,0,0,4,3.6,0.8,0.0,0.4,0,0,2,2,0,0.00,0.00,0.00,0.00,45,1383,4588,1549,166,611
618,20,1,0,True,2026-08-31T19:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,205,386,212,7,618
57,8,15,2,False,2026-08-23T13:00:00Z,2,1,1,False,90,0,0,0,2,0,0,0,0,0,4,0,13,36.8,0.0,0.0,3.7,2,5,0,0,1,0.00,0.00,0.00,2.25,45,0,288326,0,0,57
57,12,9,3,True,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,5,0,20,33.8,0.0,0.0,3.4,3,8,0,0,1,0.00,0.00,0.00,1.84,45,11325,332768,25378,14053,57
58,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,283903,0,0,58
58,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1091,317899,9562,10653,58
59,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,16822,0,0,59
59,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-384,18847,1133,1517,59
60,8,15,1,False,2026-08-23T13:00:00Z,2,1,1,False,90,0,0,0,2,0,0,0,0,0,0,0,0,11.6,0.3,0.0,1.2,5,1,1,6,1,0.00,0.00,0.00,2.25,55,0,72436,0,0,60
60,12,9,4,True,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,19,25.6,21.0,4.0,5.1,9,3,3,12,1,0.00,0.74,0.74,1.84,55,2412,89428,9153,6741,60
61,8,15,1,False,2026-08-23T13:00:00Z,2,1,1,False,90,0,0,0,2,0,0,0,0,0,0,0,0,15.4,1.3,0.0,1.7,5,7,2,7,1,0.00,0.00,0.00,2.25,55,0,392050,0,0,61
61,12,9,4,True,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,2,27,27.8,23.7,4.0,5.6,7,6,2,9,1,0.00,0.07,0.07,1.84,55,-5220,417325,20601,25821,61
62,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,15573,0,0,62
62,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,401,19940,2722,2321,62
63,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1122,0,0,63
63,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-222,1026,74,296,63
64,8,15,1,False,2026-08-23T13:00:00Z,2,1,1,False,90,0,0,0,2,0,0,0,0,0,0,0,4,7.0,0.6,0.0,0.8,4,3,1,5,1,0.00,0.00,0.00,2.25,45,0,8561,0,0,64
64,12,9,1,True,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,5,15.6,15.7,0.0,3.1,4,0,2,6,1,0.00,0.02,0.02,1.84,45,1827,13789,2845,1018,64
65,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1775,0,0,65
65,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-418,1571,88,506,65
66,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,19739,0,0,66
66,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2011,18565,416,2427,66
67,8,15,2,False,2026-08-23T13:00:00Z,2,1,1,False,88,0,0,0,1,0,0,0,0,0,0,0,9,6.2,11.3,17.0,3.5,1,0,0,1,1,0.04,0.03,0.07,2.06,65,0,242374,0,0,67
67,12,9,2,True,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,4,8.6,3.5,44.0,5.6,1,3,1,5,1,0.40,0.02,0.42,1.84,65,1501,276541,23680,22179,67
68,8,15,10,False,2026-08-23T13:00:00Z,2,1,1,False,90,1,0,0,2,0,0,0,0,0,0,3,32,40.0,17.2,18.0,7.5,2,4,2,8,1,0.40,0.08,0.48,2.25,60,0,139421,0,0,68
68,12,9,1,True,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,20,15.0,38.3,11.0,6.4,1,6,4,11,1,0.09,0.21,0.30,1.84,60,74776,254437,87207,12431,68
69,8,15,2,False,2026-08-23T13:00:00Z,2,1,1,False,90,0,0,0,2,0,0,0,0,0,0,0,17,11.4,4.8,0.0,1.6,1,6,4,11,1,0.00,0.01,0.01,2.25,60,0,134668,0,0,69
69,12,9,12,True,2026-08-29T14:00:00Z,1,1,2,False,86,1,0,1,0,0,0,0,1,0,0,3,39,47.6,32.1,21.0,10.1,3,9,3,15,1,0.26,0.27,0.53,1.71,60,-4366,145926,8520,12886,69
70,8,15,3,False,2026-08-23T13:00:00Z,2,1,1,False,74,0,0,1,0,0,0,0,0,0,0,0,15,11.0,14.3,17.0,4.2,1,5,3,9,1,0.11,0.00,0.11,1.94,60,0,96045,0,0,70
70,12,9,3,True,2026-08-29T14:00:00Z,1,1,2,False,80,0,0,1,0,0,0,0,0,0,0,0,12,11.2,26.9,57.0,9.5,0,5,0,5,1,0.61,0.05,0.66,1.67,60,6731,123176,16321,9590,70
71,8,15,3,False,2026-08-23T13:00:00Z,2,1,1,False,75,0,0,1,0,0,0,0,0,0,0,0,8,4.6,2.1,0.0,0.7,3,3,1,7,1,0.00,0.00,0.00,1.94,50,0,13065,0,0,71
71,12,9,3,True,2026-08-29T14:00:00Z,1,1,2,False,68,0,0,1,0,0,0,0,0,0,0,0,13,3.8,12.8,0.0,1.7,0,2,0,2,1,0.00,0.01,0.01,1.67,50,1552,18237,3259,1707,71
72,8,15,1,False,2026-08-23T13:00:00Z,2,1,1,False,1,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.1,2.0,0.2,0,1,0,1,0,0.00,0.00,0.00,0.19,50,0,7889,0,0,72
72,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-468,8171,365,833,72
73,8,15,1,False,2026-08-23T13:00:00Z,2,1,1,False,15,0,0,0,2,0,0,0,0,0,0,0,4,3.6,0.6,0.0,0.4,3,0,0,3,0,0.00,0.00,0.00,0.31,50,0,19512,0,0,73
73,12,9,1,True,2026-08-29T14:00:00Z,1,1,2,False,21,0,0,0,1,0,0,0,0,0,0,0,4,1.6,1.3,0.0,0.3,0,3,0,3,0,0.00,0.00,0.00,0.16,50,177,22708,3032,2855,73
74,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,4610,0,0,74
74,12,9,1,True,2026-08-29T14:00:00Z,1,1,2,False,9,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.6,0.0,0.1,0,0,0,0,0,0.00,0.01,0.01,0.16,50,-93,5133,602,695,74
75,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1007,0,0,75
75,12,9,1,True,2026-08-29T14:00:00Z,1,1,2,False,3,0,0,0,1,0,0,0,0,0,0,0,5,2.8,0.3,0.0,0.3,0,1,1,2,0,0.00,0.00,0.00,0.13,50,364,1962,560,196,75
76,8,15,1,False,2026-08-23T13:00:00Z,2,1,1,False,15,0,0,0,2,0,0,0,0,0,0,0,5,2.8,0.6,0.0,0.3,0,1,1,2,0,0.00,0.00,0.00,0.31,50,0,1238,0,0,76
76,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-46,1576,100,146,76
77,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3087,0,0,77
77,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-922,2226,54,976,77
78,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,75,0,42378,0,0,78
78,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,75,-12946,30734,462,13408,78
79,8,15,4,False,2026-08-23T13:00:00Z,2,1,1,False,74,0,1,1,0,0,0,0,1,0,0,0,17,19.4,11.9,2.0,3.3,4,3,1,8,1,0.00,0.21,0.21,1.94,60,0,200122,0,0,79
79,12,9,5,True,2026-08-29T14:00:00Z,1,1,2,False,80,0,1,1,0,0,0,0,0,0,0,0,11,15.0,22.2,22.0,5.9,1,2,0,3,1,0.58,0.04,0.62,1.67,60,53599,300527,72625,19026,79
80,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,3581,0,0,80
80,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-1070,2487,0,1070,80
81,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,9051,0,0,81
81,12,9,1,True,2026-08-29T14:00:00Z,1,1,2,False,9,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.16,60,-182,11569,1000,1182,81
566,8,15,2,False,2026-08-23T13:00:00Z,2,1,1,False,90,0,0,0,2,0,0,0,1,0,0,0,5,31.4,0.3,0.0,3.2,13,1,0,13,1,0.00,0.00,0.00,2.25,50,0,23702,0,0,566
566,12,9,4,True,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,11,18.6,1.8,13.0,3.3,8,4,2,10,1,0.25,0.03,0.28,1.84,50,5175,36812,7365,2190,566
573,8,15,0,False,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,18342,0,0,573
573,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1013,21445,452,1465,573
608,8,15,1,False,2026-08-23T13:00:00Z,2,1,1,False,15,0,0,0,2,0,0,0,0,0,0,0,6,3.4,0.8,17.0,2.1,0,1,0,1,0,0.10,0.00,0.10,0.31,50,0,0,0,0,608
608,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,2056,4738,2477,421,608
615,12,9,0,True,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,214,593,241,27,615
82,2,19,7,True,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,1,0,0,0,0,0,0,4,0,34,31.4,0.0,0.0,3.1,0,5,0,0,1,0.00,0.01,0.01,0.57,50,0,513912,0,0,82
82,17,13,2,False,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,1,0,7,9.4,0.0,0.0,0.9,2,4,0,0,1,0.00,0.00,0.00,1.46,50,54510,649790,74434,19924,82
83,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,9667,0,0,83
83,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-248,10896,642,890,83
84,2,19,6,True,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,21,11.6,21.5,17.0,5.0,3,3,0,3,1,0.34,0.04,0.38,0.57,55,0,156847,0,0,84
84,17,13,3,False,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,14,28.0,0.9,34.0,6.3,11,8,2,13,1,0.17,0.01,0.18,1.46,55,15716,207535,25089,9373,84
85,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,14391,0,0,85
85,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-3978,10710,145,4123,85
86,2,19,10,True,2026-08-22T16:30:00Z,3,0,1,False,90,1,0,1,0,0,0,0,0,0,0,2,37,47.2,15.9,19.0,8.2,4,5,1,10,1,0.77,0.12,0.89,0.57,55,0,38558,0,0,86
86,17,13,6,False,2026-08-30T13:00:00Z,1,1,2,False,87,0,1,0,1,0,0,0,0,0,0,1,29,38.4,31.6,2.0,7.2,3,6,2,11,1,0.02,0.13,0.15,1.46,55,45826,116486,52542,6716,86
87,2,19,8,True,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,29,20.0,0.9,35.0,5.6,8,3,2,10,1,0.11,0.02,0.13,0.57,45,0,318142,0,0,87
87,17,13,3,False,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,7,37.8,21.0,2.0,6.1,17,2,0,17,1,0.00,0.01,0.01,1.46,45,56076,412431,69978,13902,87
88,2,19,13,True,2026-08-22T16:30:00Z,3,0,1,False,75,1,0,1,0,0,0,0,0,0,0,1,36,33.8,1.5,46.0,8.1,4,5,0,4,1,0.50,0.00,0.50,0.47,45,0,282611,0,0,88
88,17,13,2,False,2026-08-30T13:00:00Z,1,1,2,False,87,0,0,0,1,0,0,0,0,0,0,0,9,14.4,16.0,8.0,3.8,3,4,1,4,1,0.02,0.21,0.23,1.46,46,289643,778776,310803,21160,88
89,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,22322,0,0,89
89,17,13,1,False,2026-08-30T13:00:00Z,1,1,2,False,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1602,24226,544,2146,89
90,2,19,1,True,2026-08-22T16:30:00Z,3,0,1,False,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,2,0,0,0,0.00,0.00,0.00,0.10,45,0,5416,0,0,90
90,17,13,1,False,2026-08-30T13:00:00Z,1,1,2,False,2,0,0,0,0,0,0,0,0,0,0,0,6,4.0,4.1,0.0,0.8,0,0,1,1,0,0.00,0.02,0.02,0.00,45,83,7643,623,540,90
92,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1635,0,0,92
92,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-86,1940,112,198,92
93,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,15125,0,0,93
93,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1064,16511,142,1206,93
94,2,19,3,True,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,17,14.4,11.8,59.0,8.5,1,5,3,9,1,0.52,0.01,0.53,0.57,60,0,330810,0,0,94
94,17,13,10,False,2026-08-30T13:00:00Z,1,1,2,False,87,1,0,0,1,0,0,0,0,0,0,3,34,45.6,11.1,34.0,9.1,3,4,2,9,1,0.25,0.02,0.27,1.46,60,-791,344201,24998,25789,94
95,2,19,3,True,2026-08-22T16:30:00Z,3,0,1,False,66,0,0,1,0,0,0,0,0,0,0,0,6,1.0,30.8,15.0,4.7,2,4,0,6,1,0.05,0.29,0.34,0.47,65,0,105835,0,0,95
95,17,13,1,False,2026-08-30T13:00:00Z,1,1,2,False,29,0,0,0,1,0,0,0,0,0,0,0,16,15.4,15.5,2.0,3.3,3,3,1,7,0,0.02,0.08,0.10,1.36,65,-3604,110686,7348,10952,95
96,2,19,1,True,2026-08-22T16:30:00Z,3,0,1,False,14,0,0,0,0,0,0,0,0,0,0,0,6,7.6,26.3,0.0,3.4,0,3,1,4,0,0.00,0.11,0.11,0.10,55,0,52929,0,0,96
96,17,13,3,False,2026-08-30T13:00:00Z,1,1,2,False,68,0,0,1,0,0,0,0,0,0,0,0,20,16.6,32.4,25.0,7.4,2,5,2,9,1,0.03,0.13,0.16,0.13,55,-5226,52568,2318,7544,96
97,2,19,6,True,2026-08-22T16:30:00Z,3,0,1,False,66,0,1,1,0,0,0,0,0,0,0,0,22,12.6,46.2,13.0,7.2,0,3,2,5,1,0.08,0.34,0.42,0.47,55,0,16245,0,0,97
97,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,2521,22961,3858,1337,97
98,2,19,9,True,2026-08-22T16:30:00Z,3,0,1,False,90,1,0,1,0,0,0,0,1,0,0,0,35,53.2,38.8,24.0,11.6,6,3,4,13,1,0.39,0.17,0.56,0.57,50,0,9018,0,0,98
98,17,13,1,False,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,11,16.4,35.4,4.0,5.6,5,2,3,10,1,0.00,0.14,0.14,1.46,50,29474,49684,33759,4285,98
99,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,187,0,0,99
99,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-17,190,28,45,99
100,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1459,0,0,100
100,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-91,1624,155,246,100
102,2,19,1,True,2026-08-22T16:30:00Z,3,0,1,False,23,0,0,0,0,0,0,0,0,0,0,0,7,2.2,0.8,3.0,0.6,1,3,2,6,0,0.04,0.00,0.04,0.10,50,0,123741,0,0,102
102,17,13,1,False,2026-08-30T13:00:00Z,1,1,2,False,21,0,0,0,1,0,0,0,0,0,0,0,4,3.0,12.5,4.0,2.0,0,0,0,0,0,0.00,0.01,0.01,1.32,50,-12434,112295,745,13179,102
103,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,2396,0,0,103
103,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-189,2549,164,353,103
105,2,19,1,True,2026-08-22T16:30:00Z,3,0,1,False,23,0,0,0,0,0,0,0,0,0,0,0,9,10.6,34.9,1.0,4.7,0,6,2,8,0,0.03,0.35,0.38,0.10,60,0,14244,0,0,105
105,17,13,2,False,2026-08-30T13:00:00Z,1,1,2,False,60,0,0,1,0,0,0,0,1,0,0,0,4,3.2,25.9,15.0,4.4,0,1,0,1,1,0.11,0.06,0.17,0.09,60,-433,16949,1958,2391,105
106,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,82,0,0,1,0,0,0,1,0,0,0,0,-3,2.2,4.0,8.0,1.4,1,4,0,5,1,1.00,0.08,1.08,0.50,80,0,1509299,0,0,106
106,17,13,2,False,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,2,2.4,6.2,55.0,6.4,0,3,1,4,1,0.80,0.01,0.81,1.46,80,-49395,1635017,91772,141167,106
107,2,19,0,True,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,78000,0,0,107
107,17,13,0,False,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-252,89302,8191,8443,107
108,2,19,1,True,2026-08-22T16:30:00Z,3,0,1,False,7,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.3,5.0,1.8,0,0,0,0,0,0.03,0.04,0.07,0.07,55,0,30450,0,0,108
108,17,13,1,False,2026-08-30T13:00:00Z,1,1,2,False,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,7.0,0.7,0,1,0,1,0,0.04,0.00,0.04,0.00,55,-457,37634,4351,4808,108
565,2,19,14,True,2026-08-22T16:30:00Z,3,0,1,False,75,0,2,1,0,0,0,0,0,0,0,3,41,31.6,21.8,21.0,7.4,4,7,2,13,1,0.05,0.33,0.38,0.47,55,0,294770,0,0,565
